id,Machine failure,Probability
136910,0,0.003062410249414236
136911,0,0.004471338080128244
136912,0,0.006787427564441949
136913,0,0.006946527697861645
136914,0,0.0012176768738919245
136915,0,0.003019867336694862
136916,0,0.001090360645116449
136917,0,0.0023631719127586996
136918,0,0.0009300169302934758
136919,0,0.002435110191128225
136920,0,0.001191423420391497
136921,0,0.008721684411854816
136922,0,0.001460084728908769
136923,0,0.0011174488934231005
136924,0,0.0009884056266150265
136925,0,0.0004577692023240285
136926,0,0.0006523398825175721
136927,0,0.0017662494216815474
136928,0,0.0020563096416074396
136929,0,0.003316240947425166
136930,0,0.002887528004754824
136931,0,0.010953796551734004
136932,0,0.006112396211822725
136933,0,0.0017168639727635916
136934,0,0.0032901402296809977
136935,0,0.0012206541135360255
136936,0,0.004842147904191767
136937,0,0.000811069050033245
136938,0,0.0011088083359133438
136939,0,0.0011705093097817028
136940,0,0.0017170050312701314
136941,0,0.012790434501131126
136942,0,0.0013009126340347674
136943,0,0.00164194244917618
136944,0,0.0673196110214698
136945,0,0.007155694898106436
136946,0,0.004247989259501181
136947,0,0.003503622719124647
136948,0,0.0007031330738307351
136949,0,0.004075866297471615
136950,0,0.0017615025099802588
136951,0,0.002281802518471886
136952,0,0.0008456848919054968
136953,0,0.002042607323384458
136954,0,0.0003670841668879079
136955,0,0.001351549125862247
136956,0,0.0011368966863056368
136957,0,0.0020387368929728252
136958,0,0.002726208495318502
136959,0,0.002295602634367681
136960,1,0.9950299848831899
136961,0,0.006230271094556491
136962,0,0.0020349532748426126
136963,0,0.007380900709298214
136964,0,0.004266263926034228
136965,0,0.010776370390538133
136966,0,0.013226040575790668
136967,0,0.0022411864118923055
136968,0,0.009989144237830868
136969,0,0.0006069292175852792
136970,0,0.00549215829796286
136971,0,0.004173685413754505
136972,0,0.004585853873791255
136973,0,0.004591690668675678
136974,0,0.0005156165775762292
136975,0,0.006766550430950829
136976,0,0.0013156938886722752
136977,0,0.00321634688233041
136978,0,0.0017757376453254817
136979,0,0.0010098434506146264
136980,0,0.0007042011231912119
136981,0,0.001141171623604626
136982,0,0.00277863618150939
136983,0,0.0013890046112915012
136984,0,0.001791116052560233
136985,0,0.014842971152973285
136986,0,0.0018452001261958781
136987,0,0.004846666532416252
136988,0,0.0023972389925174583
136989,0,0.0028133074438700077
136990,0,0.0004937854306203853
136991,0,0.0017589399842712092
136992,0,0.000758335639707185
136993,0,0.0013513027539948932
136994,0,0.007090642992888798
136995,0,0.015034073037940158
136996,0,0.0022848332586264046
136997,0,0.004186239789848331
136998,0,0.003033219932055716
136999,0,0.002758978683180243
137000,0,0.020475988662531284
137001,0,0.001537796840279524
137002,0,0.0029402908304411064
137003,0,0.0027590626542474553
137004,0,0.03948561220080459
137005,1,0.999762391377428
137006,0,0.00048422587138669557
137007,0,0.0016707526397420553
137008,0,0.0034190808300302708
137009,0,0.012179143612744806
137010,0,0.005269489265694733
137011,0,0.003822873565861452
137012,0,0.013310044563852255
137013,0,0.00476307719802673
137014,0,0.0008087643665515884
137015,0,0.008569238507192208
137016,0,0.004105238844463183
137017,0,0.001027105751750975
137018,0,0.0017626338091285534
137019,0,0.0018309996488602134
137020,0,0.03326784055230424
137021,0,0.007795711880997115
137022,0,0.0007841842081978666
137023,0,0.0013530664894760693
137024,0,0.002465993591783341
137025,0,0.0008399981596279359
137026,0,0.011532243805311022
137027,0,0.0024250031290075245
137028,0,0.0014156184883794727
137029,0,0.0010030497257940694
137030,0,0.0073082596178459785
137031,0,0.008469626346231038
137032,0,0.0039694951209537695
137033,0,0.00436407083252169
137034,0,0.004660526124082697
137035,0,0.013215546454279975
137036,0,0.004133225449437133
137037,1,0.9927003339459967
137038,0,0.0040466371141561226
137039,0,0.0018553711226699174
137040,0,0.0009592368012766001
137041,0,0.0078020078294903554
137042,0,0.0006490643023686321
137043,0,0.0022524158631259074
137044,0,0.001267275813185796
137045,0,0.0011772223477193257
137046,0,0.0013325810237551164
137047,0,0.0020944612874068125
137048,0,0.004144139995396919
137049,0,0.006129910578252531
137050,0,0.0008205276287070335
137051,0,0.0027860296589907936
137052,0,0.007844003421818234
137053,0,0.002074206685922584
137054,0,0.0015025523951939465
137055,0,0.0027366512098785448
137056,0,0.001258690736358142
137057,0,0.0012197021078057385
137058,0,0.00221079749712183
137059,0,0.006219719688742738
137060,0,0.000726929878481697
137061,0,0.0011685104576855696
137062,0,0.008664331335735473
137063,0,0.0045131311583079484
137064,0,0.004514434664541677
137065,0,0.011009963783161037
137066,0,0.004511215213701015
137067,0,0.0012213485798059868
137068,0,0.0018942900270728289
137069,0,0.0026266306538758224
137070,0,0.0030268386798463333
137071,0,0.0020123161269530268
137072,0,0.0008861521237014696
137073,0,0.0019328713397949568
137074,0,0.0059715752949822095
137075,0,0.002926303544025411
137076,0,0.0006583578507388491
137077,0,0.0023752403482748827
137078,0,0.0017530419777168009
137079,0,0.003954546054046223
137080,0,0.004025958358362355
137081,0,0.004322296355869345
137082,0,0.0014562064186203457
137083,0,0.0003491624251233519
137084,0,0.0021561500461256284
137085,0,0.005421796359748056
137086,0,0.005538194158391459
137087,0,0.001398997282680238
137088,0,0.010879704151332232
137089,0,0.0014613279807680916
137090,0,0.0023479462846037816
137091,0,0.0007367585194852131
137092,0,0.008317060986008165
137093,0,0.006107678890123444
137094,0,0.01391939656811889
137095,0,0.0037071239506393356
137096,0,0.0010052557715465526
137097,0,0.008056167561267327
137098,0,0.005349589940374351
137099,0,0.0030916435685365484
137100,0,0.001269205768603235
137101,0,0.002458818834427609
137102,0,0.005268920726316722
137103,0,0.009673085826950222
137104,0,0.0006322712934579266
137105,0,0.0012167191516782017
137106,0,0.021150039561895456
137107,0,0.002913059435913382
137108,0,0.0013388730882977595
137109,0,0.0017447503988267975
137110,0,0.00938673006090239
137111,0,0.01802569618518566
137112,1,0.9827253547038176
137113,0,0.017198196033665084
137114,0,0.0009456352663334916
137115,0,0.0005688565265670873
137116,0,0.005338832370334295
137117,0,0.001008830614295147
137118,0,0.00234418346425943
137119,0,0.010206472205541437
137120,0,0.0017104599739525984
137121,0,0.0009084994112905862
137122,0,0.0046584110674609035
137123,0,0.002016357521406053
137124,0,0.012909355936331105
137125,0,0.0008749864332461706
137126,0,0.0007167523059036813
137127,0,0.0034239773354297932
137128,0,0.001203917182271495
137129,0,0.0017899128400214379
137130,0,0.0016165356647828792
137131,0,0.0026441080873457197
137132,0,0.001631665307153185
137133,0,0.0014396189215326732
137134,0,0.012274714370483185
137135,0,0.005021324985019254
137136,0,0.0007883882470319321
137137,0,0.0008445123126213827
137138,0,0.003026174573323096
137139,0,0.0009561599171769047
137140,0,0.010454263619352326
137141,0,0.0015543031003947291
137142,0,0.002807031370531564
137143,0,0.001851938815087556
137144,0,0.0014825573853243868
137145,0,0.0007838459552915517
137146,0,0.0025705737634592503
137147,0,0.0005719508610609473
137148,0,0.006957105758787564
137149,0,0.002784741625321311
137150,0,0.005231623743447939
137151,0,0.0017038295419255821
137152,0,0.003599798877873738
137153,0,0.018580151571869905
137154,0,0.0037535018285423426
137155,0,0.0028080615538673415
137156,0,0.006652678066345971
137157,0,0.003570301763305327
137158,0,0.0012612355562954508
137159,0,0.0025703988865552214
137160,0,0.002759025165668188
137161,0,0.0019112730580000228
137162,0,0.003031062926858267
137163,0,0.0006154357229592504
137164,0,0.0021435538371256824
137165,0,0.004248985488958787
137166,0,0.0023922704005014837
137167,0,0.00389987148443606
137168,0,0.002842335472701992
137169,0,0.0037084040758255748
137170,0,0.0015100935396967323
137171,0,0.002255579295485554
137172,0,0.0011075880853912816
137173,0,0.0036014516472257316
137174,0,0.000445404970540705
137175,0,0.004121835852782158
137176,0,0.001581637877264874
137177,0,0.004252158797972032
137178,0,0.00162072310624927
137179,0,0.003110919661631823
137180,0,0.0009685327385966275
137181,0,0.003031670849586177
137182,0,0.009211402363009253
137183,0,0.0020246662416453305
137184,0,0.0020979894819238088
137185,0,0.005093740279383937
137186,0,0.0024604857930607027
137187,0,0.0009626004338027228
137188,0,0.008495115290066706
137189,0,0.00877090104109081
137190,0,0.0012539223447077634
137191,0,0.0019481354469086344
137192,0,0.49696464490373143
137193,0,0.0012919032806373815
137194,0,0.0013729897436629075
137195,0,0.014381469223362699
137196,0,0.004860796690259456
137197,0,0.003219240069898623
137198,0,0.008068612479832406
137199,0,0.0006415590945633922
137200,0,0.0011686179804265037
137201,0,0.007245374097442377
137202,0,0.004592636506357958
137203,0,0.001324932635543029
137204,0,0.0005401473047248396
137205,0,0.002508059355920762
137206,0,0.0010131748731457182
137207,0,0.006116725046555946
137208,0,0.005927088300154019
137209,0,0.0012774719047404272
137210,0,0.0030675787033719237
137211,0,0.0023537753305989274
137212,0,0.005658253131284642
137213,0,0.001940787683475371
137214,0,0.0011632786318594324
137215,0,0.004439543998497908
137216,0,0.006125118858866837
137217,0,0.0028272084831186296
137218,0,0.005717626740765302
137219,0,0.001689238036263187
137220,0,0.0048719770700299
137221,0,0.004362700742503648
137222,0,0.005955646536831684
137223,0,0.00146284517458206
137224,0,0.0027121656828861243
137225,0,0.0006012025252162799
137226,0,0.0014776887625746562
137227,0,0.0016958225359259603
137228,0,0.008551507024135423
137229,0,0.002644685953156574
137230,0,0.0006736063677213304
137231,0,0.005152842815221588
137232,0,0.00124277253403668
137233,0,0.0027377604942529304
137234,0,0.0010703435115214128
137235,0,0.0014120394298574998
137236,0,0.001110492522968408
137237,0,0.000990726757609922
137238,0,0.0012806551376137165
137239,0,0.0029109688307386544
137240,0,0.0010074179816744499
137241,0,0.007842146062782284
137242,0,0.008240471325462823
137243,0,0.0033201393841744663
137244,0,0.007478953495943643
137245,0,0.011040592257278567
137246,0,0.004294154557156235
137247,0,0.0008755723703913617
137248,0,0.0017366457518327918
137249,0,0.00987592474511792
137250,0,0.0023233363214235237
137251,0,0.003319185221389462
137252,0,0.0022239004936826226
137253,0,0.001518991138251511
137254,0,0.0006858083842314549
137255,0,0.006110258366334214
137256,0,0.006712292294682797
137257,0,0.0013380808559295286
137258,0,0.0008123800696851774
137259,0,0.0009027986515053628
137260,0,0.005162880337535571
137261,0,0.003084257700204398
137262,0,0.0034090185707827915
137263,0,0.007082071733242288
137264,0,0.012398595493005135
137265,0,0.00851160850963093
137266,0,0.001423257999119396
137267,0,0.0005397615762208471
137268,0,0.0006326513450200403
137269,0,0.001336034787062451
137270,0,0.0009961238796403122
137271,0,0.0010168634926925324
137272,0,0.018318532520467907
137273,0,0.0008997553065694054
137274,0,0.0012342909526574205
137275,0,0.0020317563141710035
137276,0,0.000897179367097895
137277,0,0.004164267038626747
137278,0,0.0018893253441548156
137279,0,0.006851563071583125
137280,0,0.000402198935229794
137281,0,0.0022194968152039808
137282,0,0.00216133932690606
137283,0,0.006461583894201682
137284,0,0.002260527525673761
137285,0,0.001985340026451699
137286,0,0.003513413894577466
137287,0,0.002161315669539668
137288,0,0.010446758712922046
137289,0,0.001190251538300364
137290,0,0.0016266957314400236
137291,0,0.0008917535213503677
137292,0,0.0027630492358300647
137293,0,0.00331886088259544
137294,0,0.003085657859796838
137295,0,0.0015853571089705946
137296,0,0.0036485400092501146
137297,0,0.003889175625375097
137298,0,0.006270580265049295
137299,0,0.001126463678509429
137300,0,0.006575566553003151
137301,0,0.001779636697219623
137302,0,0.0009286935173487478
137303,0,0.0042729062175806245
137304,0,0.005545491168260774
137305,0,0.017173155393411767
137306,0,0.005515514197578434
137307,0,0.0019855680771105415
137308,0,0.0029386511384096006
137309,0,0.0012932401667120677
137310,0,0.0027403721864011792
137311,0,0.0038798767155193152
137312,0,0.009356489271095288
137313,0,0.0011578789764385344
137314,0,0.0011775567664126646
137315,0,0.00310243209736273
137316,0,0.0006741512931552385
137317,0,0.0013723327720097584
137318,0,0.0021602319060028455
137319,0,0.0031456854110464816
137320,0,0.0033015974002843663
137321,0,0.0008630698660604822
137322,0,0.0018577764913221507
137323,0,0.00814439672049527
137324,0,0.008128394949715623
137325,0,0.011108153201765295
137326,0,0.000626461304053045
137327,0,0.0028997285419306872
137328,0,0.008333465570531325
137329,0,0.0015529664678862788
137330,0,0.0076273896168007
137331,0,0.006502315136866509
137332,0,0.0016399530266254514
137333,0,0.00361919733470662
137334,0,0.0033091583883105746
137335,0,0.00233218013586511
137336,0,0.01609435639485828
137337,0,0.0012548534578365293
137338,0,0.003194107397760426
137339,0,0.001380881951829056
137340,0,0.0006391461777012635
137341,0,0.000596607322070316
137342,0,0.0009219799714701147
137343,0,0.00334850133657473
137344,0,0.0038727130391172297
137345,0,0.0015500918928442271
137346,0,0.005574857647849551
137347,0,0.005070216663221606
137348,0,0.002665616252629461
137349,0,0.0015048530230948444
137350,0,0.0013863715605916072
137351,0,0.00750723924820242
137352,0,0.0016996475533139117
137353,0,0.00393963994464709
137354,0,0.0004653173325224827
137355,0,0.0014117017134007122
137356,0,0.000375270550688492
137357,0,0.0010955014121639577
137358,0,0.00048668972839567277
137359,0,0.0014714163016961198
137360,0,0.004086887229784685
137361,0,0.0011070850459076519
137362,0,0.0022302141054847497
137363,0,0.000992478908717966
137364,0,0.0055042240790546355
137365,0,0.0006451074714468458
137366,0,0.004448208748769229
137367,0,0.023550427209326527
137368,0,0.0012124754854175965
137369,0,0.0027066895411863305
137370,0,0.0006938291700758456
137371,0,0.00612941754269419
137372,0,0.0013690387460954094
137373,0,0.002573966310959479
137374,0,0.0007868103351319045
137375,0,0.0010504705662376071
137376,0,0.001515382436382912
137377,0,0.00036752090590411787
137378,0,0.002043745861938301
137379,1,0.9971784655087136
137380,0,0.011915330835561785
137381,0,0.0010629984626935602
137382,0,0.0005847985863599723
137383,0,0.002237908604690919
137384,0,0.002363960618805448
137385,1,0.984177514307174
137386,0,0.0005308797862810177
137387,0,0.00019937839601900904
137388,0,0.0006679887281017194
137389,0,0.0012159827224482848
137390,0,0.0005379780194914993
137391,0,0.0009291222769150087
